,Date,Title,Url,NewsPaper
37,2022.11.30.,정선 ‘가리왕산 케이블카’ 12월부터 시범운행···내년 1월 3일 정식 개장,https://www.khan.co.kr/travel/national/article/202211301330011,경향신문
38,2022.11.24.,"BTS 진, 내달 13일 멤버 중 첫 입대",https://www.khan.co.kr/people/people-general/article/202211242237025,경향신문
39,2022.11.24.,철도노조 ‘준법투쟁’ 시작…1·3·4호선 전철 지연운행 퇴근길 ‘혼잡’,https://www.khan.co.kr/economy/economy-general/article/202211241632001,경향신문
40,2022.11.24.,"BTS 진, 내달 13일 경기 연천 신병교육대 입영",https://www.khan.co.kr/politics/defense-diplomacy/article/202211241337001,경향신문
41,2022.11.24.,진작에 이랬으면···‘안전에 만전’ 광화문광장 월드컵 응원에 서울시 등 준비 철저,https://www.khan.co.kr/national/national-general/article/202211241128001,경향신문
42,2022.11.23.,화물연대 총파업에 전국 물류 마비 우려···임시적치장 확보·긴급물량 출하 등 초비상,https://www.khan.co.kr/national/national-general/article/202211231704001,경향신문
43,2022.11.23.,"경기도, 포천시 도시기본계획 승인… 2035년 시인구 20만5000명",https://www.khan.co.kr/local/Gyeonggi/article/202211230915001,경향신문
44,2022.11.16.,표본이 되어 다시 돌아온 12m 참고래,https://www.khan.co.kr/local/Jeju/article/202211162135055,경향신문
45,2022.11.16.,"이재용, 17일 무함마드 왕세자와 회동…법원에 불출석 사유서",https://www.khan.co.kr/economy/economy-general/article/202211161826001,경향신문
46,2022.11.16.,"제주바다서 사체로 발견된 멸종위기 참고래, 3년만에 다시 만난다",https://www.khan.co.kr/local/Jeju/article/202211161420001,경향신문
47,2022.11.15.,‘철통 보안’ 에듀케이션 시티 스타디움…잔디 적응 훈련도 경기 직전에야 가능,https://www.khan.co.kr/sports/worldcup/article/202211152215025,경향신문
48,2022.11.15.,벤투호 3경기 치를 에듀케이션 시티 스타디움가보니···,https://www.khan.co.kr/sports/worldcup/article/202211151519001,경향신문
49,2022.11.13.,"공부 당위성만 요구, 해결책 무관심…학습 능력 반영률 높여 ‘숨통’ 터야[학생 선수를 살리자]",https://www.khan.co.kr/sports/sports-general/article/202211132228025,경향신문
50,2022.11.11.,반년째 이어지는 ‘경기 둔화 우려’···“수출 부진부터 현실화”,https://www.khan.co.kr/economy/economy-general/article/202211111306001,경향신문
51,2022.11.10.,"제주, “2040년 플라스틱 제로섬 만들자” 시동",https://www.khan.co.kr/local/Jeju/article/202211101510001,경향신문
52,2022.11.08.,"고양시, 12일 행주산성 스케치 대회…누구나 무료 참여",https://www.khan.co.kr/local/local-general/article/202211081518001,경향신문
53,2022.11.07.,"코로나19로 멈춘 KLPGA 베트남 대회 재개, PLK 챔피언십 조인식",https://www.khan.co.kr/sports/golf/article/202211071721001,경향신문
54,2022.11.07.,"지난해 226만명 찾은 충북 단양 도담삼봉, ‘대한민국 인기 관광지’됐다",https://www.khan.co.kr/culture/culture-general/article/202211071140001,경향신문
55,2022.11.03.,"하남시, ‘K-스타월드’ 조성 위한 토론회 개최… “한류의 문화적 가치 담아낼 것”",https://www.khan.co.kr/local/Gyeonggi/article/202211031727011,경향신문
56,2022.11.02.,한라산 오르던 50대 관광객 심정지로 숨져,https://www.khan.co.kr/national/incident/article/202211020940001,경향신문
57,2022.11.01.,"수출, 2년 만에 마이너스 전환…정부 “당분간 반등 어렵다”",https://www.khan.co.kr/economy/industry-trade/article/202211012205005,경향신문
58,2022.11.01.,"[사설] 2년 만에 감소세 돌아선 수출, 산업구조 점검해야",https://www.khan.co.kr/opinion/editorial/article/202211012041015,경향신문
59,2022.11.01.,2년 만에 수출 감소 비상···정부 “당분간 수출 반등 어려워”,https://www.khan.co.kr/economy/economy-general/article/202211011637001,경향신문
60,2022.11.01.,"경기도, 시각·청각장애인 대상 문화관광 해설 서비스",https://www.khan.co.kr/local/Gyeonggi/article/202211010942001,경향신문
61,2022.10.31.,카타르 월드컵 개막 코앞 ‘인권 실태’ 또 도마에,https://www.khan.co.kr/world/mideast-africa/article/202210312148005,경향신문
62,2022.10.31.,술병과 편지 그리고 국화꽃···피해자와 유족에 ‘위로와 공감’ 보낸 시민분향소[이태원 핼러윈 참사],https://www.khan.co.kr/national/national-general/article/202210311728001,경향신문
63,2022.10.31.,카타르 인권 상황 어떻길래…월드컵 앞두고 논란 다시 가열,https://www.khan.co.kr/world/world-general/article/202210311558001,경향신문
64,2022.10.30.,‘희생자 추모’…K팝 콘서트 등 줄줄이 취소,https://www.khan.co.kr/national/national-general/article/202210302105015,경향신문
65,2022.10.30.,"“압사해서 죽을 것 같다” 쇄도했던 119 신고, 이미 늦은 참사 현장[이태원 핼러윈 참사]",https://www.khan.co.kr/national/national-general/article/202210301620001,경향신문
66,2022.10.30.,K팝·지자체 축제 줄줄이 취소···전자·유통업계 핼러윈 이벤트도 전면 중단[이태원 핼러윈 참사],https://www.khan.co.kr/economy/economy-general/article/202210301513001,경향신문
67,2022.10.30.,"사고 다음날 현장, 경찰통제선 너머 여전한 참사의 흔적[이태원 핼러윈 참사]",https://www.khan.co.kr/national/national-general/article/202210301509001,경향신문
68,2022.10.30.,사고 인근·서울광장에 31일 오전부터 합동분향소…실종 신고 4000건 넘어[이태원 핼러윈 참사],https://www.khan.co.kr/national/national-general/article/202210301449011,경향신문
69,2022.10.30.,SM타운 파티·부산원아시아페스티벌 등 공연·행사 당일 전면 취소[이태원 핼러윈 참사],https://www.khan.co.kr/culture/culture-general/article/202210301141011,경향신문
