,Date,Title,Url,NewsPaper
103,2022.08.08.,[포토] DMZ 체험관 ‘파주 DMZ 생생누리’,https://news.kmib.co.kr/article/view.asp?arcid=0924258483&code=11131000&cp=nv,국민일보
104,2022.08.08.,"‘계곡살인’ 이은해, 도피 중 지인들과 ‘대담한 여행’",https://news.kmib.co.kr/article/view.asp?arcid=0017353795&code=61121311&cp=nv,국민일보
105,2022.08.08.,실감미디어체험관 첨단기법으로 보는 DMZ 매력,https://news.kmib.co.kr/article/view.asp?arcid=0017351715&code=61172311&cp=nv,국민일보
106,2022.08.05.,의정부 부대찌개 거리서 가상현실 게임 즐긴다,https://news.kmib.co.kr/article/view.asp?arcid=0017345283&code=61121111&cp=nv,국민일보
107,2022.08.01.,경기도 공공기관 통합채용 GH 등 22곳 108명 채용,https://news.kmib.co.kr/article/view.asp?arcid=0017329758&code=61121111&cp=nv,국민일보
108,2022.07.31.,전북 서해안권 국가지질공원 재인증 … 세계 인증 준비 박차,https://news.kmib.co.kr/article/view.asp?arcid=0017328266&code=61121111&cp=nv,국민일보
109,2022.07.31.,경기도 대표 지역축제 인지도 분석…경쟁력 강화 활용,https://news.kmib.co.kr/article/view.asp?arcid=0017328224&code=61121111&cp=nv,국민일보
110,2022.07.29.,[혜윰노트] 살고 싶은 ‘지역’이 자꾸만 늘어나네,https://news.kmib.co.kr/article/view.asp?arcid=0924257037&code=11171427&cp=nv,국민일보
111,2022.07.27.,이재준 수원특례시장 “스마트 관광 표준 만들어내겠다”,https://news.kmib.co.kr/article/view.asp?arcid=0017318042&code=61121111&cp=nv,국민일보
112,2022.07.26.,‘여걸’ 김경희 이천시장 “미래 큰 그림 확실히 그리겠다”,https://news.kmib.co.kr/article/view.asp?arcid=0017312473&code=61121111&cp=nv,국민일보
113,2022.07.20.,경기도 ‘미활용 군용지’ 활용…특별법 제정 등 방안 모색,https://news.kmib.co.kr/article/view.asp?arcid=0017293681&code=61121111&cp=nv,국민일보
114,2022.07.17.,"양주시, 현안 사업 신속 추진 위해 경기도 협조 요청",https://news.kmib.co.kr/article/view.asp?arcid=0017285072&code=61121111&cp=nv,국민일보
115,2022.07.15.,"용인시, 전기차 구매보조금 추가 지원…426대",https://news.kmib.co.kr/article/view.asp?arcid=0017279365&code=61121111&cp=nv,국민일보
116,2022.07.13.,충남 북부·경기 남부 ‘베이밸리 메가시티’ 건설 속도 붙었다,https://news.kmib.co.kr/article/view.asp?arcid=0924254682&code=11131417&cp=nv,국민일보
117,2022.07.13.,경기도 5340만회 방문… 국내여행 3년 연속 1위,https://news.kmib.co.kr/article/view.asp?arcid=0924254694&code=11131412&cp=nv,국민일보
118,2022.07.12.,충남 북부·경기 남부 합친 4차산업 중심 ‘메가시티’ 속도,https://news.kmib.co.kr/article/view.asp?arcid=0017268346&code=61121111&cp=nv,국민일보
119,2022.07.12.,국내 여행 3년 연속 1위 경기도…지난해 5340만회 방문,https://news.kmib.co.kr/article/view.asp?arcid=0017267642&code=61121111&cp=nv,국민일보
120,2022.07.10.,연일 무더위 제주서 물놀이 사고 잇따라,https://news.kmib.co.kr/article/view.asp?arcid=0017262211&code=61121111&cp=nv,국민일보
121,2022.07.07.,"백영현 포천시장 ‘더 큰 포천, 더 큰 행복’ 비전 제시",https://news.kmib.co.kr/article/view.asp?arcid=0017255652&code=61121111&cp=nv,국민일보
122,2022.07.06.,반려견도 보호자도 모두 행복해요!,https://news.kmib.co.kr/article/view.asp?arcid=0924253728&code=14170000&cp=nv,국민일보
123,2022.07.05.,"“작은도서관·평생교육 접목, 다음세대·관계전도 새로운 대안될 것”",https://news.kmib.co.kr/article/view.asp?arcid=0017247293&code=61221111&cp=nv,국민일보
124,2022.07.03.,[포착] “가자! 바다로” 폭염 속 인산인해 해수욕장,https://news.kmib.co.kr/article/view.asp?arcid=0017239471&code=61121111&cp=nv,국민일보
125,2022.06.26.,"경기도, 휴가철 맞아 청정계곡 불법행위 집중 수사",https://news.kmib.co.kr/article/view.asp?arcid=0017214954&code=61121111&cp=nv,국민일보
126,2022.06.23.,"경기도, 여름 성수기 대비 ‘청정계곡’ 불법행위 점검",https://news.kmib.co.kr/article/view.asp?arcid=0017206806&code=61121111&cp=nv,국민일보
127,2022.06.23.,[손영옥의 컬처 아이] 연천군 농촌기본소득 실험을 반기며,https://news.kmib.co.kr/article/view.asp?arcid=0924251505&code=11171435&cp=nv,국민일보
128,2022.06.20.,“무더위 피해 경기 숲길 걸어보세요” 가평 19·20코스 양평 26코스 추천,https://news.kmib.co.kr/article/view.asp?arcid=0924250964&code=11131412&cp=nv,국민일보
129,2022.06.19.,경기둘레길 숲길 중 ‘여름철 걷기 명소’ 3곳 있다,https://news.kmib.co.kr/article/view.asp?arcid=0017191977&code=61121111&cp=nv,국민일보
130,2022.06.13.,“쓰레기 줄이자” 고양 자원 재활용사업 활발,https://news.kmib.co.kr/article/view.asp?arcid=0924249879&code=11131412&cp=nv,국민일보
131,2022.06.08.,유쾌하게 느긋하게… 일찍 떠나는 여름휴가,https://news.kmib.co.kr/article/view.asp?arcid=0924249242&code=14170000&cp=nv,국민일보
132,2022.06.07.,“목사님도 휴가가 필요해”…다른 교회 탐방·영적 에너지 충전,https://news.kmib.co.kr/article/view.asp?arcid=0017155052&code=61221111&cp=nv,국민일보
133,2022.06.07.,"인터파크, 21일까지 ‘대한민국 숙박 대전 2022’ 진행",https://news.kmib.co.kr/article/view.asp?arcid=0017153188&code=61172311&cp=nv,국민일보
134,2022.06.06.,"[이제는 지방시대] 회색 굴뚝이 녹색 숲으로… 공업도시 울산, 생태도시 됐다",https://news.kmib.co.kr/article/view.asp?arcid=0924248848&code=11131420&cp=nv,국민일보
135,2022.06.04.,남양주 ‘청학밸리리조트’ 개장 3주년 기념 새단장,https://news.kmib.co.kr/article/view.asp?arcid=0017146834&code=61121111&cp=nv,국민일보
136,2022.06.02.,이동환 고양시장 당선인 “시민 행복시대 만들 것”,https://news.kmib.co.kr/article/view.asp?arcid=0017141043&code=61121111&cp=nv,국민일보
137,2022.06.02.,무료·할인 팍팍 ‘수원시 카톡 친구’ 3년 만에 돌아와,https://news.kmib.co.kr/article/view.asp?arcid=0924248346&code=11131412&cp=nv,국민일보
138,2022.06.01.,수원시 카톡 친구 ‘더하기 이벤트’로 더 커져 돌아와,https://news.kmib.co.kr/article/view.asp?arcid=0017137180&code=61121111&cp=nv,국민일보
139,2022.06.01.,"“이재명 발상은 제주완박”… 국민의힘, 막판 화력 집중",https://news.kmib.co.kr/article/view.asp?arcid=0924248257&code=11121900&cp=nv,국민일보
140,2022.05.31.,"與, ‘제주완박’ 이재명 공약 난타…“경기도 승리가 선거 승리” 막판 총력",https://news.kmib.co.kr/article/view.asp?arcid=0017135323&code=61111711&cp=nv,국민일보
141,2022.05.31.,"이준석, 이재명 ‘김포공항 이전 공약’에 “무식한 발상”",https://news.kmib.co.kr/article/view.asp?arcid=0017133587&code=61122027&cp=nv,국민일보
142,2022.05.31.,스스로 주차하고 물건 쌓고… 산업에 스며든 완전자율 모빌리티,https://news.kmib.co.kr/article/view.asp?arcid=0924247945&code=11151400&cp=nv,국민일보
143,2022.05.30.,"“네이마르가 타자고”…브라질 대표팀, 롤러코스터 탄 사연",https://news.kmib.co.kr/article/view.asp?arcid=0017130958&code=61121111&cp=nv,국민일보
144,2022.05.30.,한국이 궁금했니? ‘삼바 군단’ 신나는 단체 관광,https://news.kmib.co.kr/article/view.asp?arcid=0924247909&code=12120000&cp=nv,국민일보
145,2022.05.29.,"남산찍고, T 타고…“제대로 논” 브라질 네이마르 [영상]",https://news.kmib.co.kr/article/view.asp?arcid=0017127187&code=61171811&cp=nv,국민일보
146,2022.05.29.,"오석규 경기도의원 후보, 사전 투표 마치고 감사 기도",https://news.kmib.co.kr/article/view.asp?arcid=0017126975&code=61122013&cp=nv,국민일보
147,2022.05.26.,"스스로 주차, 알아서 택배함으로… 스며드는 완전자율 모빌리티",https://news.kmib.co.kr/article/view.asp?arcid=0017115894&code=61172011&cp=nv,국민일보
148,2022.05.24.,국내 여행으로 일상 재생을… ‘2022 여행가는 달’,https://news.kmib.co.kr/article/view.asp?arcid=0017108719&code=61172311&cp=nv,국민일보
149,2022.05.23.,김은혜 경기지사 후보 ‘경기북부 번영 5대 공약’ 발표,https://news.kmib.co.kr/article/view.asp?arcid=0017106777&code=61111711&cp=nv,국민일보
150,2022.05.22.,제종길 ‘안시성’ 승부수…수도권 최초 지자체 경제협력,https://news.kmib.co.kr/article/view.asp?arcid=0017102990&code=61121111&cp=nv,국민일보
151,2022.05.22.,경기도 ‘청정계곡 도민환원’ 3년 차…유지관리 초점,https://news.kmib.co.kr/article/view.asp?arcid=0017102651&code=61121111&cp=nv,국민일보
152,2022.05.19.,‘경기 관광자원 알리기 전국 투어’ 10월까지,https://news.kmib.co.kr/article/view.asp?arcid=0017093125&code=61121111&cp=nv,국민일보
153,2022.05.19.,강원·경기도 “접경지역 규제완화 공동 대응”,https://news.kmib.co.kr/article/view.asp?arcid=0924246214&code=11131413&cp=nv,국민일보
154,2022.05.19.,시민단체 “춘천 레고랜드 상가부지 특혜 의혹”… 감사 촉구,https://news.kmib.co.kr/article/view.asp?arcid=0924246176&code=11131413&cp=nv,국민일보
155,2022.05.18.,"시민단체, 춘천 레고랜드 상가부지 특혜 매각 의혹 제기",https://news.kmib.co.kr/article/view.asp?arcid=0017090776&code=61121111&cp=nv,국민일보
156,2022.05.18.,"강원·경기도, ‘접경지역 군사 규제 완화’ 공동 대응 나선다",https://news.kmib.co.kr/article/view.asp?arcid=0017090414&code=61121111&cp=nv,국민일보
